f,Zdut_dq_11_re,Zdut_dq_11_im,Zdut_dq_11_abs,Zdut_dq_11_dB,Zdut_dq_11_pha_rad,Zdut_dq_11_pha_deg,Zdut_dq_12_re,Zdut_dq_12_im,Zdut_dq_12_abs,Zdut_dq_12_dB,Zdut_dq_12_pha_rad,Zdut_dq_12_pha_deg,Zdut_dq_21_re,Zdut_dq_21_im,Zdut_dq_21_abs,Zdut_dq_21_dB,Zdut_dq_21_pha_rad,Zdut_dq_21_pha_deg,Zdut_dq_22_re,Zdut_dq_22_im,Zdut_dq_22_abs,Zdut_dq_22_dB,Zdut_dq_22_pha_rad,Zdut_dq_22_pha_deg
-39.0,138.85340530549303,112.85211340728964,178.92978417642848,45.05365276180466,0.6824628234427403,39.10223945785088,-29.5911624976328,47.63519544149703,56.07805937005068,34.97585952161811,2.12666110260297,121.84870563378831,-29.586044818776003,47.981576945417665,56.36990131433315,35.020945490202564,2.123341503866149,121.65850663649152,24.203219743848877,-37.67480736243697,44.77931392692134,33.02154870757806,-0.9997650285033449,-57.282316638018116
-38.0,138.94943950130107,114.82634285062346,180.25547356508943,45.117769224059316,0.6906261926692105,39.5699660611346,-24.487333754441188,47.57917392791408,53.51081485143067,34.5688312873922,2.046106958540006,117.23329315669166,-28.224873975922733,47.01273029685327,54.83466349784036,34.78110365385503,2.1114853568469716,120.97919945100604,25.46350520772385,-34.69303958222857,43.03483580679562,32.67640300633862,-0.9376363174045235,-53.72260370546805
-37.0,131.20958171506396,117.72795056690441,176.28336472431405,44.92422662609923,0.7312943331308221,41.90007887023016,-23.178833638144415,44.50958418298138,50.183278220605324,34.01118056349225,2.0509140685106946,117.50872026966736,-29.258126947559013,46.16410059644414,54.6549373465755,34.7525880157482,2.1356882102748123,122.36592080459504,26.404996932797545,-33.24626343160173,42.45630571757871,32.558844037640185,-0.8995869661889422,-51.54253646760427
-36.0,127.22072240314282,118.56534861901872,173.9047270833285,44.80622774336687,0.7501976389677795,42.98315851353283,-20.368288931948545,42.209318720545284,46.86676627278558,33.41729977945718,2.020390237040159,115.75983355183708,-30.528326395649238,43.802644269650514,53.39148206907953,34.54943952803643,2.1794735058510533,124.87463344584648,27.539144338882743,-32.23892163903922,42.39991202073335,32.54729910876519,-0.8638572035302741,-49.495371864258466
-35.0,123.21501473650268,118.70769294607572,171.09487491183472,44.66474001188038,0.766769071445139,43.93263165497155,-18.591474274783362,39.958601436367466,44.0719042527141,32.88323631701891,2.006274654060115,114.95107022171385,-30.596262169692025,42.15572143484776,52.088733027872834,34.334875881349156,2.19862309472531,125.97182406775207,27.947580781460776,-31.165476035083458,41.8611295598869,32.43621885893881,-0.8397807740534429,-48.11589406949167
-34.0,112.1055639479317,116.7077480935038,161.82816792246197,44.18108234905694,0.8055087227888098,46.1522501767722,-16.619799822419516,35.265870087120796,38.98588640955823,31.81814826165763,2.0111981566257913,115.23316613914895,-31.605673621626686,39.769253149995095,50.7987411377997,34.1170590001346,2.2423133497794328,128.47509128820343,29.03080311434386,-31.011016216136415,42.479061385831876,32.56349824081978,-0.8183667779591505,-46.888962470779084
-33.0,105.83746694917551,118.9415743442313,159.21264873653135,44.03955135072957,0.843629981642673,48.33643741882428,-15.799010319279734,34.19067507358267,37.66445259201326,31.518633197222282,2.0036548643463936,114.80096732790584,-34.20529384072034,38.95435914370803,51.8405654196307,34.29339459385816,2.2913717169738597,131.28592867824713,28.40776247824958,-30.06574552450504,41.36363164622927,32.33237323937626,-0.813744999291706,-46.624154059290916
-32.0,97.52350837694095,115.6062223897226,151.24692837003096,43.593731269069735,0.8700391527308664,49.84957146261668,-13.432428714534101,30.522274003686764,33.34725403278617,30.461201558150307,1.985375338889641,113.75362766773196,-34.38695060573887,36.66444684614604,50.266728901882935,34.025612490284885,2.3241512541519467,133.1640578129437,29.534671812594468,-28.967621370890605,41.36931141516547,32.333565844024456,-0.7757056769377615,-44.44466143287225
-31.0,97.49262917396243,117.0149951923469,152.3066703828717,43.65437847998891,0.876158257067207,50.20017031548919,-11.136509935898486,30.83371804331877,32.783227753338245,30.31303421742473,1.9173957776387374,109.85868571490411,-34.992190617715195,37.61343359963878,51.37337628948433,34.214762175186806,2.3201076847017337,132.93237834927845,29.435874548331576,-27.23880454303177,40.10515158129442,32.0640032427429,-0.7466512234093354,-42.77996386963445
-30.0,87.31136824824652,117.44600838036979,146.34493469151164,43.30755390354167,0.931521618268114,53.372257251959496,-10.979071510102047,28.939107816,30.95176848598488,29.813709365515205,1.9334060719349448,110.77600800683918,-38.24781203815916,36.34001294719301,52.758806532260635,34.44589925442516,2.3817668032224226,136.46518560901086,29.706269246854912,-26.54051444702833,39.83542819751731,32.00538979657845,-0.72917417875972,-41.7786029728498
-29.0,81.28174529715128,116.3550823920917,141.9338836114246,43.04172172293821,0.961033191307919,55.06314583393239,-10.179180831674007,27.78475926378134,29.590683833771102,29.42310003440676,1.9219693881658826,110.12073429524614,-37.69453188250131,34.47692706652601,51.08362001455517,34.16563331475611,2.400747774888702,137.55271517654606,29.575717244845826,-25.710652111155404,39.188782610945324,31.863235448913553,-0.7156018125365583,-41.000963670256716
-28.0,73.80753669189488,115.76417258733292,137.29128205153893,42.75285921128755,1.0032103244282324,57.47971755368779,-9.945136695589737,26.171274793797608,27.99716714645308,28.942281801912905,1.9339450820900492,110.80689101384135,-38.047934889012296,33.5893596398384,50.7532307378843,34.10927385662214,2.418352500504444,138.56139165381393,30.041072013577644,-23.990608834650278,38.444964819624396,31.69678935648274,-0.6738828127965981,-38.610641059649616
-27.0,66.63354500867288,115.94958585628105,133.73232885381876,42.524728152063595,1.0492049221068729,60.1150138810761,-9.820613120657127,25.393888143179897,27.226714768659757,28.699904832736017,1.9398121584252197,111.14304972592771,-40.644472017998524,33.06298275609162,52.39402575057081,34.385635384148124,2.4586932173943423,140.87274447413722,29.347828899365663,-23.734864486045865,37.74438836803961,31.537047844097046,-0.680049623948686,-38.96397331171846
-26.0,59.99872837217404,112.66595622717176,127.64585813437466,42.12013454675851,1.0814596166651569,61.96307174874936,-9.106338366381877,23.172973426894416,24.898033976332215,27.923301105015174,1.9452297629188249,111.45345559848239,-40.88684913230061,31.610420704044166,51.681264778004184,34.26666266916267,2.48345850367911,142.29169085668764,29.616545435368458,-22.534533114784473,37.214848464377255,31.414325098443467,-0.6504257988230788,-37.266653158987566
-25.0,50.909009606437266,111.64642621472042,122.70554896021342,41.77728405459071,1.1429770709969629,65.48776224835062,-9.059269305035139,20.838610263758888,22.72263272743696,27.12917297806627,1.98088346836036,113.49626244428497,-44.193338675921005,29.041347554706277,52.881481173638655,34.466072218707964,2.560212300522458,146.68935947741602,28.981982427225958,-23.3509416406909,37.21856769032073,31.415193116808872,-0.6782102150830325,-38.858582946917565
-24.0,46.21498416006597,108.49354325684038,117.92656057622916,41.43223264347421,1.1681044492072417,66.92745497002859,-8.171035382415992,21.651388024155747,23.141919164002996,27.287987444756258,1.9316614213174146,110.6760468897298,-43.32565521174293,28.897660516417165,52.07866341265799,34.33319659263282,2.553368126318438,146.29721718127334,29.369105715845716,-20.155421517582447,35.620013855976346,31.033881681305246,-0.6014582458558692,-34.46101904088314
-23.0,38.72263349750958,105.30159739826486,112.19567175077971,40.99952206335648,1.2184138938861986,69.80997381977971,-7.138319671729207,20.18645217373044,21.411409554209705,26.612905173506597,1.9106918469146763,109.47457877826734,-44.20174340092959,27.459922348943422,52.03692395877781,34.326232326886796,2.5857012181564167,148.14976688219843,29.564323659051844,-19.008670564165023,35.1479557020622,30.91800140752514,-0.5714100892747511,-32.739386486636825
-22.0,31.723194407893587,101.9719631293918,106.7925199997783,40.57081669493964,1.2691899443852885,72.71922721372071,-7.220647811131059,18.837149699048823,20.173645272899165,26.09568760120679,1.936840828167561,110.97280504262434,-44.358218096502654,25.39833854620041,51.114842400268685,34.17094052190138,2.6215838929241024,150.2056927040274,30.101190248524816,-18.32247494026115,35.23910813732923,30.940498167366638,-0.5467891150620308,-31.328708576747516
-21.0,23.39412820707748,98.13484455940733,100.88475083613092,40.07651051438814,1.336776504875988,76.59165188164343,-7.432408729863054,18.313387414637354,19.764130593738304,25.917554297539787,1.9563318825541345,112.08956019723495,-45.62618926155077,23.06617444471445,51.1253122244241,34.172719465561926,2.6735174490044025,153.18126628253455,29.370696285145875,-17.49725243008116,34.18759486825979,30.6773709763389,-0.5372800992342422,-30.783882102492136
-20.0,13.246220758057914,91.58907954482876,92.54200049836925,39.326777669867624,1.427165597036615,81.7705653764664,-8.724481478485554,15.002446567881556,17.354825844432394,24.78840519773836,2.0975296426556125,120.17959592775033,-47.189191183342174,18.02171463966546,50.51338399960501,34.068129276058336,2.7767834275448275,159.09797102018945,30.542850136317632,-17.976961570397492,35.44061006462934,30.990023782032626,-0.5319813574257465,-30.48028656013581
-19.0,9.726641428099336,89.18457885951315,89.71341404617004,39.05714768154661,1.4621637589399643,83.77581234424385,-6.8747761720142755,15.986621367072845,17.402143837741523,24.812055080075698,1.9769223104914198,113.26930481640966,-46.532271423943826,18.190363791446725,49.96140128876246,33.9726922143152,2.768938878671339,158.64851147755445,29.390231536112868,-15.8252268247245,33.379986725586086,30.46972319269688,-0.4939339183070854,-28.30032887735558
-18.0,2.257232671003144,82.67859239137125,82.70939933979425,38.35109733722929,1.5435018115053172,88.4361394700518,-6.84044752621568,14.773256618967235,16.280074738427015,24.233127886262583,2.0044322623732436,114.84550895384614,-46.78979324597762,15.033504896511968,49.14561039884216,33.82969466932633,2.8307119876636944,162.18784991021803,29.450625761407192,-14.86024434056851,32.98736454462313,30.36695239793476,-0.4673061806243673,-26.774671890154373
-17.0,-4.431798281665076,77.19944022568808,77.32654400119635,37.766572008875826,1.6281405177149715,93.28558011931271,-6.847268064378245,13.433626114644419,15.078043325760495,23.56689973788979,2.042182583816628,117.00844304781427,-47.04774438846725,11.912306107443948,48.53239422117972,33.72063433296078,2.8936081515839702,165.79153465041284,29.369664765327634,-14.359326919054272,32.69200939061415,30.28883229991343,-0.4547419225228957,-26.054792928226995
-16.0,-12.129010400698249,70.14608786256585,71.18698290925843,37.04801173579378,1.7420140773449193,99.81005448424003,-7.12122037279909,12.05108637870749,13.997873499394043,22.92124128838666,2.1045121373331566,120.57966340324616,-46.97270624790642,7.340150707474708,47.54274860229001,33.541685722138936,2.986582084531525,171.11854861304005,29.835845632011075,-13.833595179549832,32.88686729028563,30.340450115843506,-0.4341527730398819,-24.875121559086345
-15.0,-19.792798614205466,62.24764520975293,65.31863601715646,36.300742144560445,1.8786555087596932,107.63903181093288,-6.298369583487023,11.53089241478129,13.138909364610717,22.371186335541505,2.07073049243138,118.64411772536472,-46.129444559672876,3.05129688907007,46.230250573506325,33.29852494745347,3.0755424679941936,176.21560312931638,29.952326589475007,-12.921451910220586,32.62063438363385,30.269848052927944,-0.40727950493121545,-23.335396714736245
-14.0,-28.621144601863634,53.58720652510813,60.751614147159735,35.671156429239595,2.06135350819645,118.10685610414252,-7.388075113484643,9.99764349363736,12.431272232091153,21.890311543231856,2.2072083185701508,126.46372116023653,-45.85780900836593,-2.267706755432936,45.91384476360485,33.23887323049103,-3.092182072490123,-177.16898223970003,30.23612075144085,-12.385471178771304,32.6744991456011,30.28417878352521,-0.3887761607631772,-22.27523318702965
-13.0,-39.495575817005346,42.098765921072015,57.72526830768335,35.227319203988884,2.3243012565125842,133.17265231512522,-7.753211889968334,8.35012620807579,11.394599699047813,21.13398145377973,2.319143715411429,132.8771469773638,-44.84341072855379,-10.425718039365277,46.0394079284923,33.262594598441765,-2.9131591041323666,-166.9117217168965,30.70718979324011,-11.846176886716428,32.91296722918558,30.34734074717686,-0.36818676081595303,-21.095547467346822
-12.0,-54.23134120967507,27.239975133129043,60.688175245707384,35.662081588947906,2.676113033463087,153.32998231738694,-9.27512212418383,5.949042644636293,11.019028941164715,20.842866474570073,2.5712884843440538,147.32397806350454,-44.44335954224212,-22.573011255419367,49.847297264127505,33.95283231409839,-2.6716409412317983,-153.07375030694084,30.4692774434849,-12.561223187130846,32.956959748814384,30.358942831610257,-0.3910293071244817,-22.404328964157653
-11.0,-77.86729115139357,3.9850848078135606,77.9691986118965,37.838461408994796,3.0904593601241306,177.07027809181366,-11.135840636723753,2.5833365888009023,11.431560462926553,21.16211035450481,2.913640787244401,166.9393201262788,-43.29786276376167,-45.650327841737884,62.91786194688825,35.97547912313019,-2.3297530663107646,-133.48501800726902,31.435881793169745,-14.03304172850155,34.425875795221344,30.737699950659845,-0.41985783365048707,-24.056081863678703
-10.0,-142.52040079006994,-43.16852931483666,148.9146955963987,43.4587511614237,-2.8474832215285875,-163.1487708279033,-17.111537169677803,-4.115417803414367,17.599470674026676,24.909992121275813,-2.9055698139502404,-166.4768874199606,-46.64959793971845,-106.25707895086039,116.04633477670359,41.29262856384564,-1.9844867129258952,-113.70271315044359,32.958630548784555,-19.722956039510375,38.40919580761531,31.688704284427548,-0.539253627014529,-30.896956915054385
-9.0,-1473.7473228872836,-105.02092190072854,1477.484539937496,63.39045890436584,-3.070451767177175,-175.9239274577374,-193.3335298302308,-15.952424859828755,193.99055032533212,45.7556115015408,-3.059266690517493,-175.28306977160733,-687.7179654668248,-953.7735914382706,1175.85716128741,61.4070913696262,-2.1955102199835674,-125.79346948289735,-50.06416047785939,-132.68444027975818,141.81530543881917,43.03446209351591,-1.9315972228338365,-110.67236858756964
-8.0,93.3711386420405,196.44757659168138,217.50820646599902,46.749512945874194,1.1271048839168127,64.57835291701595,11.673012222608499,25.82165445367723,28.33755552397342,29.047247681646322,1.146228208986594,65.67403873377114,-78.54965242329483,166.30716146780117,183.92422312272444,45.2927786060508,2.012053069055414,115.28214901321961,28.53786869477493,16.099486803413562,32.765888130394124,30.30843888298762,0.513637953432849,29.429286929439364
-7.0,25.15892769733589,105.71912297955421,108.67154460320273,40.72231679899762,1.3371631820181116,76.61380684992129,3.645688751099511,14.080509141790719,14.544819839446122,23.25416692387334,1.3174425899585105,75.48390015540694,-59.04517763111738,80.0435247741168,99.46506351355161,39.95341128574222,2.206355138695291,126.41483755424157,31.13748244625636,6.347047044705457,31.7777881432712,30.04247330701693,0.20108459037057522,11.521298353350954
-6.0,1.3468726838527427,74.05569545186957,74.06794242374067,37.392605606025754,1.5526110380068625,88.95805970321908,0.3925136634079025,9.823414985827895,9.831253681995495,19.85217805238226,1.5308606248386738,87.71185282601608,-54.85168333872923,50.42093488177862,74.50488466835436,37.44369493549469,2.398257992167959,137.4100611347429,31.81414112039878,3.4410213095302176,31.99969066852506,30.102915602896893,0.10774128121449568,6.173120692922743
-5.0,-11.609599394656732,56.786660227146385,57.96125928460995,35.26275625041205,1.7724597241928446,101.55446155317193,-0.8700088077617765,7.101021056704509,7.154118769865642,17.091122917179053,1.6927075840267165,96.98500051451701,-52.639846351434535,33.316390125094685,62.29715302379509,35.88936399761107,2.577324035103956,147.66978964908392,32.87595050142548,2.012347333185499,32.9374811295818,30.353807674846536,0.061134042202462616,3.502722602775768
-4.0,-19.211677421445934,42.238351932995485,46.402229724025965,33.33077699625903,1.997667616570895,114.45792329947068,-1.7876582412830193,5.308162385399637,5.601098990144583,14.965464963439647,1.895641490130616,108.61225685437459,-50.44282561301845,20.03608263363554,54.27636007625476,34.6922142993552,2.7634991049451854,158.33683540153967,33.56598210269788,1.281781894423398,33.590446846439924,30.524315624110642,0.038168386843282075,2.186887476942722
-3.0,-24.23304148040351,30.895769793222573,39.26561970104078,31.880249119998926,2.235920358508136,128.10879986989414,-2.39997004705161,3.95981281490811,4.630331927179238,13.312242494118632,2.115675662881282,121.21928630164021,-49.07529871188958,7.1726740213290245,49.59669541690696,33.909054816089025,2.9964637305775694,171.68472522612052,34.183040611237416,0.8158798129711613,34.19277592268168,30.678687203978,0.02386343991567514,1.3672743918322106
-2.0,-27.695925127761008,20.93911869517841,34.72046889679507,30.811711633035866,2.4942396322372113,142.9094040214548,-2.6929560906315313,2.5211756631140414,3.688948255309091,11.338051268855187,2.3891277429054414,136.8869363860982,-48.276888321405195,-9.385034816805842,49.18065498252425,33.83588616654191,-2.9495873077545594,-168.99890403969133,34.71850580777264,-1.2692871780412247,34.74170023854162,30.81702137499518,-0.03654310854395764,-2.0937658898572318
-1.0,-30.503887984018814,12.249869380281856,32.87166685727291,30.336434537100384,2.759721617657896,158.12040132281368,-2.9250193551678674,1.3571648570262145,3.22453635074155,10.169345543516421,2.7071699239533062,155.10941106727648,-53.11503282695896,-43.36226948143115,68.56743488558679,36.72235805540855,-2.456940929187279,-140.77234575538193,34.63364978786703,-5.394441766118435,35.05124390940591,30.894068699066423,-0.15451569117609845,-8.853096972937257
1.0,-30.476485032010533,-12.075531799475755,32.7816199744081,30.31260822725358,-2.7643451993819323,-158.3853130418348,-2.77514623336171,-1.3886493040077177,3.1031892475424065,9.836165235545273,-2.6776348568606836,-153.41717637523348,-53.05095058409852,43.44084062199029,68.56755786683397,36.72237363424104,2.4554622393177277,140.68762306664792,34.565954719423914,5.278710096838019,34.96669852805272,30.87309258399717,0.1515433019363611,8.682791614430206
2.0,-27.767416610908555,-21.159752957988378,34.91080879164586,30.859198207838983,-2.4904333145113973,-142.6913180802798,-2.737121521436344,-2.3214825837170405,3.589027111852396,11.09953478094965,-2.4381750854468596,-139.69714211005393,-48.544380708158826,9.262238183836704,49.42009666636424,33.878071811053104,2.953059283676389,169.19783360658323,34.788061834970605,1.4423567409956508,34.81794995691209,30.836063934930763,0.04143752278127828,2.3741951688444463
3.0,-24.44285511883511,-31.2929009081113,39.70766693732127,31.977487408357202,-2.2339055743041283,-127.99336123837487,-2.3594879872247234,-3.5887909437062344,4.29495098918319,12.659164246936658,-2.152398262627024,-123.32333627981943,-49.161115499731615,-7.173746178218931,49.681766387755005,33.92394056737104,-2.9966921833695612,-171.69781460691965,34.45015860563028,-0.41265096353619946,34.452629925316145,30.744447583484394,-0.011977629322588668,-0.6862676087564699
4.0,-19.202455932980143,-42.754885549795944,46.86912152189536,33.41773627041754,-1.9929256330228953,-114.18622765564982,-1.8162069160518732,-5.392613492622946,5.690244972119715,15.102619274297444,-1.8956594146556838,-108.61328385401076,-50.696329998441975,-20.67139679924835,54.748739902785914,34.767482558073446,-2.7544236846318686,-157.81685212027935,33.57570523488472,-1.2354701790943672,33.59842806714768,30.526379180098438,-0.0367799580025762,-2.1073363642160334
5.0,-11.572070361103114,-56.165138768866484,57.34488316640248,35.16989344501206,-1.7739894482239649,-101.64210828397486,-1.2085547606338976,-7.277084044893844,7.376757879034623,17.357310584377434,-1.7353710155669833,-99.42943508131962,-52.07588482063518,-33.054601669273694,61.68066529607486,35.802980988554474,-2.5760205553899107,-147.5951057627882,32.62070130142201,-1.9871500752747675,32.68117070758421,30.28595210943344,-0.06084165703128238,-3.48597016647493
6.0,0.9896451592541595,-73.88352565052297,73.89015333650839,37.371731356112484,-1.5574024616470639,-89.23258805566182,0.5952097935998881,-9.98900781976621,10.006725334581125,20.00583958795596,-1.51128022060717,-86.58997830239083,-54.72745880598107,-49.62190785117601,73.87441022540186,37.369880534469566,-2.4050829780129757,-137.80110401889888,31.71034096743586,-3.5785215009009237,31.911620773684486,30.078977246635556,-0.11237487117603666,-6.438605841713226
7.0,26.233588113975344,-105.73267255958297,108.93851105979785,40.743628703314926,-1.3275950072849205,-76.06559082006572,3.06150781941027,-14.060135768643525,14.389588178992451,23.160967297564078,-1.3563990499565053,-77.71594089806226,-59.42862620760369,-81.32046260272165,100.72129492239331,40.062426012773486,-2.2018928230554544,-126.1591657012237,30.816869158521193,-5.905365959751715,31.377583907178217,29.93238999204358,-0.1893324701118587,-10.847951462196304
8.0,99.08612375454209,-194.70271235133328,218.46557192762995,46.78766012132968,-1.100046288225247,-63.02800958433836,12.277007769651235,-25.534619076298906,28.332696503293942,29.045758190565387,-1.122627539086898,-64.32181995483712,-72.4614803217159,-168.66360109390968,183.57035834899898,45.276051114129565,-1.9765747599738281,-113.24939163858407,28.862587919850313,-16.309813670487596,33.15205881083577,30.41021008312415,-0.5143509227868543,-29.470137064346037
9.0,-953.9116447908318,283.77736189679524,995.2271183969289,59.95844402719381,2.852441945596195,163.43288478874715,-125.6017897452075,37.03542439996546,130.9482044462041,42.34199095565239,2.854854579981199,163.571118556516,-318.50719796040005,735.9178551293961,801.8864786556987,58.08225780999721,1.979257282630328,113.40308886524974,-3.0346046285421515,103.2102486047411,103.25485093836527,40.27820928139218,1.6001900223228487,91.68413469804422
10.0,-146.47270815756082,44.344478462668,153.03818806146396,43.69599630196788,2.847615674399412,163.15635981838594,-18.063479089319756,3.9228685704052495,18.484538799520138,25.33617238265944,2.9277420911775196,167.74726532727772,-48.67635783634721,109.56707503551642,119.8930012304747,41.57587663683942,1.9888673042255869,113.95370254368765,32.044085680948626,20.666605468414915,38.130460379007936,31.625440977676774,0.5728119207469695,32.81970551358355
11.0,-77.35264734401436,-4.433179434648143,77.47957880001181,37.78374502221976,-3.084343995472307,-176.71989350708068,-11.299963565980217,-2.9505241309704786,11.678817116468581,21.347977153805893,-2.88618593624737,-165.3662730369884,-43.22878390826297,45.0865323519906,62.462173815153044,35.91234189039001,2.335162187025909,133.7949377951236,31.219714020869194,13.979246947573587,34.20657668879045,30.682192264432274,0.4209977921543608,24.121396674770715
12.0,-54.522341219962,-27.520472514150036,61.07423433419411,35.71716062170397,-2.6741475801799495,-153.21737013943303,-9.343451561412051,-5.844353101152393,11.020732745666365,20.844209416304736,-2.5826320106972185,-147.97391424833629,-43.95388361210708,22.743919322120313,49.4896933787003,33.89029526157329,2.664083016580615,152.64071312255015,30.860350025084625,12.40823337944155,33.261471092984266,30.438829066904418,0.38229551118635585,21.90391931777454
13.0,-39.360977863602045,-42.4364836153676,57.88040877547716,35.250631792515385,-2.3186131562956613,-132.8467481792481,-7.864409050851101,-8.384555313384654,11.495638195520748,21.21066173411432,-2.3241943765704605,-133.16652854552694,-45.26145995989692,10.486309720363451,46.46033199679852,33.34164617724062,2.9139264352197256,166.95568654969136,30.615021975359006,12.045774740286406,32.89954801582291,30.34379863037797,0.3748554290387631,21.47763401148685
14.0,-28.451813161466866,-53.44670938807754,60.547967898094115,35.64199143993521,-2.0599798593988767,-118.02815182550836,-7.519080277810746,-9.959472231846878,12.479088723183738,21.923657449007305,-2.2174692176296285,-127.05162737035435,-45.70515883472865,2.3480062978679577,45.76543103350608,33.21075114084111,3.090264881777246,177.0591353033305,30.1405448864352,12.824954884103871,32.755639420266476,30.305721633584106,0.4022983747304126,23.049998977025087
15.0,-19.844020324477334,-62.40614831406987,65.48520817738884,36.32286424948109,-1.8786674811660533,-107.63971777928793,-6.5115920238508735,-11.294429400685106,13.03706125521156,22.303594121659252,-2.0937806549379894,-119.96479475408414,-46.35424197704576,-3.5715246465204054,46.491628682669464,33.34749521082307,-3.0646960817920026,-175.59415097696188,29.72157249113431,12.85404577628595,32.38206855907458,30.206091758697518,0.4081908805389935,23.3876146906131
16.0,-12.403598582312302,-70.35900600027401,71.44395693925227,37.07931000083838,-1.7452935159376815,-99.99795247477762,-6.550819531707171,-12.231315047241205,13.875096551803352,22.844720278084573,-2.062499365571979,-118.17250889568429,-46.610124025634065,-8.539712622880293,47.38597211587381,33.51299589072413,-2.960386562590412,-169.61765576367193,29.368695423430573,13.628699036549168,32.37686995839882,30.20469721848816,0.434480652236614,24.893907653249233
