f,Zdut_dc_11_re,Zdut_dc_11_im,Zdut_dc_11_abs,Zdut_dc_11_dB,Zdut_dc_11_pha_rad,Zdut_dc_11_pha_deg,Zdut_dc_12_re,Zdut_dc_12_im,Zdut_dc_12_abs,Zdut_dc_12_dB,Zdut_dc_12_pha_rad,Zdut_dc_12_pha_deg,Zdut_dc_21_re,Zdut_dc_21_im,Zdut_dc_21_abs,Zdut_dc_21_dB,Zdut_dc_21_pha_rad,Zdut_dc_21_pha_deg,Zdut_dc_22_re,Zdut_dc_22_im,Zdut_dc_22_abs,Zdut_dc_22_dB,Zdut_dc_22_pha_rad,Zdut_dc_22_pha_deg,Znet_dc_11_re,Znet_dc_11_im,Znet_dc_11_abs,Znet_dc_11_dB,Znet_dc_11_pha_rad,Znet_dc_11_pha_deg,Znet_dc_12_re,Znet_dc_12_im,Znet_dc_12_abs,Znet_dc_12_dB,Znet_dc_12_pha_rad,Znet_dc_12_pha_deg,Znet_dc_21_re,Znet_dc_21_im,Znet_dc_21_abs,Znet_dc_21_dB,Znet_dc_21_pha_rad,Znet_dc_21_pha_deg,Znet_dc_22_re,Znet_dc_22_im,Znet_dc_22_abs,Znet_dc_22_dB,Znet_dc_22_pha_rad,Znet_dc_22_pha_deg
245.0,2.8665418235427236,48.93340175526558,49.01729153439986,33.80698621006268,1.512282725746268,86.64741761580132,-1.186102274660728,0.6722922713428225,1.3633838432600867,2.692362861980363,2.62593666350743,150.45508808764077,-1.10543721580005,-2.088297549320088,2.362832641676522,7.468659236960793,-2.057646157602644,-117.89444056194212,1.6164486442133785,51.913279629111074,51.938439599873014,34.30977795733107,1.5396689051760362,88.21653011411502,100.03462329382425,-458.6538195563656,469.43610007239585,53.43152968392185,-1.3560543966846335,-77.69619372018863,91.39508164719089,-151.1497920614156,176.63329411383876,44.94145136728659,-1.0269532891197084,-58.8400892236375,89.64005507592157,-145.36512538739683,170.78161245552127,44.64882219368961,-1.0182208093311385,-58.33975498706914,102.21028850178877,-464.5872562045024,475.69765787025574,53.546620262935434,-1.3542437795766116,-77.5924530015848
254.0,2.2734013334042453,50.81800294444066,50.868829128297264,34.129034827731594,1.5260899940510877,87.43851581627223,-0.46014049413125235,0.8820137204907361,0.9948253502365445,-0.04506313053554139,2.051647444528385,117.55073962027716,-1.0497272941274662,-1.6709912339396897,1.973357315829918,5.9041146015783745,-2.131698005893286,-122.13729893413897,1.6622757678929894,53.26734105524754,53.293271468587704,34.53344761448096,1.5396001668682606,88.21259169918861,96.98655473185748,-356.7149055298405,369.6645988269889,51.35615724136507,-1.3053254761381965,-74.78964067362331,88.4395910036447,-96.03539549561056,130.55404415371547,42.31580658889189,-0.8265501718681475,-47.357836403857675,88.0897713611555,-92.53747560616894,127.76146606087049,42.12799773363124,-0.8100168503833531,-46.410546861445994,97.81159936950796,-360.3355978873072,373.37494837766536,51.44290351134398,-1.3057373825086138,-74.81324117020277
264.0,1.6315859646859936,53.532483231840594,53.55734154835782,34.576380231798446,1.5403273304885055,88.25425510564409,-0.22803583280614603,0.45614604736531206,0.5099701536076303,-5.849104811484902,2.034378707407343,116.56131386572055,-0.559686675295108,-1.0057019325397434,1.1509498475681146,1.2211279947684703,-2.0786265270328856,-119.09652718292027,1.5369168282998809,54.85012640694492,54.87165461506467,34.786961124591485,1.5427833596748621,88.39497521238329,96.46839098053775,-254.16937398059312,271.86066491506364,48.68692749517551,-1.2080480796230433,-69.21605641128441,87.65929803764405,-37.750806349349574,95.4425267502836,39.594838566971504,-0.40664967064093593,-23.299309868110612,88.17901484706314,-35.05058225425381,94.8898412674444,39.544394402887775,-0.378343706203788,-21.677497570814634,95.69712931066813,-256.5466463317305,273.8140286807102,48.749113903172244,-1.2137623361462855,-69.54345919312128
274.0,1.3632912769987406,56.072104693427754,56.08867521930486,34.97750364713623,1.5464879340234572,88.60723168745021,-0.3656310087682293,0.23249255866570095,0.43328838480600584,-7.264459059481915,2.5752172647668705,147.54908060036556,-0.16726460678858857,-0.5763353089977548,0.600116519587387,-4.435288362298496,-1.8532575877761825,-106.18383813017097,1.1302384141989137,57.119262017138176,57.13044313022099,35.137351853261876,1.5510115659602208,88.86641670549736,97.63943422052718,-160.18403803466154,187.5963356678231,45.464487020435904,-1.0233877394076185,-58.63579827349066,90.04044432599164,18.958092562203404,92.01462322924043,39.27713704323659,0.20751972434116914,11.89000437046725,89.98123557358808,20.108483221448367,92.2007258800972,39.29468680382308,0.21986167529837503,12.597146071272594,96.97619031512895,-161.4832054684778,188.36455913045512,45.49998386914028,-1.0299841126631895,-59.01374262112785
285.0,1.2354889261317128,58.99373088321725,59.00666671155095,35.41802164046087,1.5498566722286815,88.80024616889403,0.09453614099234997,-0.17595418193856105,0.19974222411747025,-13.990602371804506,-1.077773674506394,-61.751882819522905,-0.37048581078171594,-0.4569169150714245,0.5882455297483975,-4.6088272894299935,-2.252111237965499,-129.0364689294061,1.2508139943128107,59.36062131867446,59.373798084571256,35.471896624272205,1.5497280008076206,88.7928738395233,101.78901302402247,-62.37190547144968,119.37863194284004,41.53853195298615,-0.549746702982301,-31.498165882117874,94.52850074061277,80.04761378307367,123.86790514347192,41.859175857187424,0.7026387809379492,40.25823666996169,95.45081478395274,81.39978303987598,125.44633403116781,41.969159485464104,0.7061132893382963,40.45731133718433,100.8807472170397,-63.85490756181596,119.39168471378701,41.5394816097912,-0.5643130125445441,-32.332753943115456
296.0,1.55851789868845,61.72565028141874,61.745322743545046,35.81208130062486,1.5455525776570886,88.55363971531659,0.18155060139210732,-0.1222116612902191,0.218852258432832,-13.196979347034626,-0.5924809571827172,-33.946658288440936,-0.23414612369382226,-0.08803713292927462,0.250149843124575,-12.035995302755378,-2.7819523305145175,-159.39412734506533,1.7659582834402876,61.76418092203347,61.78942185866877,35.81828263393567,1.5422121657223145,88.36224820961891,108.06219357641695,31.531460609688132,112.56851553044184,41.02833877950681,0.28390771099006146,16.26671361095046,101.9050963364948,140.84502539361523,173.8446715820718,44.8032276780137,0.9444547002651014,54.1132682664835,102.0628531234371,142.66242910628955,175.4120710390348,44.88118952350366,0.9497994169916412,54.41949797760721,107.3136452246209,30.090503735985237,111.45248703587167,40.94179528205938,0.2733774904118089,15.663376414474781
308.0,1.1222793939260214,63.2943257308682,63.30427458523852,36.02866072992149,1.5530670628994698,88.98418800491838,-0.21606720631427834,-0.19375330753868525,0.29021609505097623,-10.745570115154294,-2.4105887596283107,-138.1165620683783,-0.5130872352289089,-0.20031879246850792,0.5508049832480519,-5.180042784883945,-2.7693733075510893,-158.67340241886274,0.8162915285785033,62.43204198169927,62.43737821100666,35.90889316891007,1.5577221906343135,89.25090717721922,115.52847231727782,130.77018836659278,174.4926075265029,44.83554065129607,0.8472024154760076,48.541122800064095,109.14549766584669,206.81599177538126,233.84951168381752,47.37872934734546,1.0852021696090133,62.177504237036594,110.33490538877301,209.38055057690025,236.67278319873492,47.48296635957698,1.085815070712764,62.212620883540424,114.73199265484497,127.55012256582856,171.5589225458976,44.68826620088133,0.838254687810146,48.02845576857778
320.0,2.6739115495435968,65.44539050764229,65.49999192116422,36.324824928509244,1.529961897381083,87.6603595357636,1.098838708865216,-0.468817176773797,1.19466985118849,1.5449580786185257,-0.40326556605070163,-23.105414957659338,2.4615005316106533,-1.278921594011564,2.7739187642662877,8.861874767423908,-0.47918068047103807,-27.455030615197348,3.654469629568375,64.47954913449394,64.58302721970422,36.20236795948854,1.5141804815993982,86.75615101673192,133.46021547420054,235.04761680049938,270.2943049307818,48.636737905229275,1.0543892978455425,60.41205673031189,126.68646240827196,280.6021899396245,307.8750538066305,49.76749001495672,1.146711763612015,65.70174437297179,127.15432021772364,283.03033052541707,310.2811453300994,49.83510771742723,1.1485576207382535,65.80750419588941,131.18330387283214,232.37635926883127,266.8479558887959,48.52527760731404,1.0568665258828212,60.553991441739434
332.0,1.613682545014374,68.96592867693786,68.98480477343229,36.775068791615595,1.547402338093626,88.65962318144045,-0.18538514017677343,-0.35330747720810507,0.39899100697824963,-7.9807378588834155,-2.0540185667953206,-117.68659491888204,0.03698760628865472,-0.07514929343336973,0.08375857760551594,-21.53941412976497,-1.1134175487018503,-63.794126376417815,2.1024003863654706,69.59960129574395,69.63134773872407,36.85609602352493,1.5405984342806367,88.26978820874321,153.40845444461806,342.6885235273071,375.4591563038677,51.49125399822182,1.149888809870551,65.88377571490373,146.11863234776052,359.7094951523201,388.25452427746023,51.78233050409885,1.1849455137736258,67.89237689218972,147.2338612051125,360.68789298291335,389.5812701219347,51.81196138311394,1.1832385057691628,67.79457253793893,151.4646906602062,341.8274856951726,373.8817760916883,51.45468594198771,1.153692959178045,66.10173741486075
345.0,1.9513686894710283,72.19206929122095,72.21843745409268,37.17296175259807,1.5437726707114763,88.45165855940698,0.27323364167392583,0.2758301822427711,0.38825109449746004,-8.217746226036379,0.7901271604645976,45.2709515732774,-0.19126214387025797,0.06859039298157654,0.2031891967778168,-13.841987729386942,2.797259452970878,160.2711608583047,2.067374884060868,72.2826255341424,72.31218426392817,37.184229600873635,1.542202851964646,88.36171457061309,182.4370660835401,468.9347301255226,503.1729962935875,54.034346516972754,1.1997687862494024,68.74168784362415,173.95751388831476,455.0768204205842,487.1920864734072,53.75400450756848,1.2056762567526085,69.08016097105589,176.8206287342477,456.74230400463216,489.77450629185927,53.79992351022399,1.2014300023739626,68.83686851642054,180.799235170298,469.4442516708136,503.05692408010344,54.032342620208354,1.203170244938122,68.9365770706759
359.0,1.569495967514456,75.00017287767072,75.01659315959729,37.503146739993326,1.549872816056926,88.80117114211762,0.14275281123801165,0.9415634398764752,0.9523235145833457,-0.4243098404854272,1.4203297112015911,81.37889796888626,0.21369065114002694,-0.02395994826981962,0.21502970377541133,-13.350030867296375,-0.11165809774037973,-6.397537748982993,2.6233931943784476,74.33446719703676,74.38074485590774,37.4292104622259,1.5355192211050088,87.97877073053249,234.28240844713406,623.6196557458461,666.1754438136828,56.47177239860216,1.2114282537231278,69.40972612123868,224.57041903649116,573.5854637678372,615.9806468972788,55.791341351153676,1.19762124210895,68.61864262805818,226.73480562801285,578.0879293629542,620.9624192802015,55.86130634835924,1.1970190470398374,68.58413939215444,230.91409810773686,623.0506785182869,664.4647986966708,56.449439566019464,1.2158725078011992,69.66436312299598
373.0,1.72678862748743,77.10262890179536,77.12196303603785,37.74356150836977,1.5484040941105437,88.71701957331169,-0.17347393575596826,1.5324227788198712,1.542210355117836,3.7628722970772275,1.6835188559435017,96.45852517625548,0.13166411417055457,0.29581262678267706,0.32379090339968514,-9.794707130109636,1.1520305935076733,66.00649087794102,1.8618728373037392,77.41206640607656,77.43445354440811,37.77868475756566,1.5467495078142162,88.62221876169193,313.7307361313815,807.1311869774353,865.9605809649432,58.749962462539884,1.2000703680270297,68.75896720666026,299.1618343034153,720.6260252560226,780.256157540636,57.84474409337652,1.1773053834960159,67.45462967235255,305.516638818639,725.1905160673089,786.9191198522302,57.91860195068985,1.172070955707152,67.15471905188465,307.3766118704179,805.0009219967108,861.68838099425,58.70700473916902,1.2060478265163794,69.10145035031464
387.0,2.338250925144397,78.13491688920676,78.16989608968524,37.860790693100064,1.540879442221205,88.28588877774745,0.16429999386370753,1.2157972776251498,1.22684860853503,1.7758194935895777,1.4364724095148245,82.30380645218749,0.3774463289915744,-0.15558489642653228,0.40825530157644074,-7.7813633367031,-0.39098261732672157,-22.401653835799678,2.7417233676516446,81.13816145657967,81.18447075382532,38.18945927671663,1.5370183792019019,88.06466616230733,456.7841639984902,1031.4037828631674,1128.0272761703288,61.046392023922365,1.1538823435338035,66.11258833915151,438.16340305984863,908.5957219521102,1008.7285827866006,60.07548653871477,1.1214554306483342,64.25466308817575,447.4175431837187,910.4258576135315,1014.4248124725111,60.12439726714324,1.1140220313004832,63.82876067810858,446.4071072730346,1030.4800095375763,1123.017522339007,61.00773065142279,1.1619981699253934,66.5775909386505
402.0,1.9965008031554987,80.68960264859498,80.71429855388169,38.13900953780829,1.5460583995017145,88.58262117219918,-0.04193853553772442,2.109047261747982,2.1094641957259452,6.48344316861149,1.590678768450434,91.1391799932774,0.06910809589472677,-0.050468306986445555,0.08557440580145947,-21.353122155351393,-0.6307608340474249,-36.139933673069166,1.364952577537224,84.31874510698336,84.32979231538137,38.51962061524717,1.5546097319256111,89.07257642930183,750.9970170364227,1327.4489350728281,1525.1613668145383,63.66631591640504,1.0559455716228088,60.50122464951613,722.1675588588037,1159.8487870566846,1366.299817721186,62.710920207912324,1.0138963190788024,58.09197994706482,739.8847407044927,1159.6208930398536,1375.5544500680087,62.769555724336506,1.0028747000771177,57.4604876948671,732.9774456168095,1328.6020699533233,1517.3791207431316,63.621882076853964,1.066655977545398,61.11488570575242
418.0,2.2039692621901352,85.40857394115923,85.43700593519848,38.63292040965275,1.544997040503525,88.52180978105469,0.20103843069892946,4.51023545299806,4.514713755278235,13.092604402208714,1.5262519901363731,87.44779750825673,0.7022418495531895,-0.5972636620244742,0.921882583216957,-0.7064877981952009,-0.7047900268586086,-40.381493981910204,2.7164784190482223,88.73227343620754,88.7738452707725,38.96570063816229,1.5401915633905041,88.24647622393188,1467.3346792740058,1623.955227256896,2188.6757734153193,66.8036286142206,0.8360199899433335,47.900417012322535,1427.3145120198296,1403.9102932238516,2002.0466597065827,66.02948389859984,0.7771318873780302,44.52637727179714,1453.5373797459079,1398.7808043261653,2017.265141935971,66.09525968078438,0.7662033026438916,43.9002154904799,1439.3521005448567,1636.056215714436,2179.0856821889156,66.76548614297243,0.8492714828524739,48.659671628263816
434.0,3.372529361547663,86.16531703368875,86.23129254400978,38.71329791812168,1.531676076685329,87.75857477522558,1.4627455347299048,2.199225031011224,2.641252588526625,8.436198713709269,0.9838662083581146,56.37138134445885,-1.5298956933844465,-4.270928302046748,4.536673824936083,13.134751114865752,-1.9147677143298614,-109.70810877901233,1.7194126300096286,88.74869196124904,88.76534630487792,38.96486903496303,1.5514248012734044,88.89009334488854,2803.37610469239,1033.2310076915546,2987.722192509803,69.5068042599953,0.35311859986438415,20.232205439798097,2753.037247998116,761.721825045533,2856.472339725301,69.11660045966718,0.26993129486736733,15.46592395440149,2786.4875909499588,723.7391450060184,2878.9427650670914,69.18466061911346,0.2541167260704362,14.559815907518052,2769.079973426409,1067.43279659569,2967.695515796608,69.44838680954683,0.36792927905432987,21.080794849104223
451.0,1.5671553939707152,91.24917861414389,91.26263514596094,39.20586009145635,1.5536235548179291,89.01607264317923,0.560338005560368,2.9935822585501697,3.045572757164357,9.673379580656638,1.3857577596716735,79.39807105669112,-1.5205139635298366,-0.9165617118227836,1.7754008237208645,4.985928340820681,-2.5991188531976857,-148.91854074110998,0.40112065537104513,97.21454504235615,97.21537257847886,39.754698898962815,1.566670211933612,89.76359103266219,2475.1018521280675,-882.5973121807405,2627.757065231955,68.39170424891144,-0.34253380407009815,-19.625741313777684,2433.07604228582,-1249.4187576722995,2735.12454187531,68.73954212796134,-0.47440031553844225,-27.18113588002727,2449.228157143927,-1309.7270799124024,2777.427512933957,68.87285466535556,-0.4910603560909135,-28.13568589020067,2459.50484740943,-816.9536971718105,2591.6360542624757,68.27148026246475,-0.32069585533169226,-18.374519017843987
468.0,3.403467789387353,93.55597368720521,93.61786050511104,39.42717423520004,1.5344334155686379,87.9165586559265,1.105331214711235,5.16644741344442,5.283364076996922,14.458210779639646,1.360029582544773,77.92395509275471,-1.9416333197237705,-1.2286172015366823,2.297703239361728,7.225878730473033,-2.577421788422407,-147.67539050166457,2.1037288255643176,100.16320917281364,100.18529905514245,40.01607997800313,1.5497964048873853,88.7967931045953,1183.0571066022665,-1000.1817359601014,1549.1893436343694,63.80209001909903,-0.7018299087339259,-40.21189170650571,1150.2206153599702,-1577.028752599187,1951.92908439923,65.80928070499917,-0.9406366513618315,-53.89451017835159,1130.304450984255,-1636.1699192531787,1988.6277068832594,65.97106972000603,-0.9662557483940257,-55.362376313232446,1204.89122901059,-945.1253958305556,1531.3474091761523,63.70147456213522,-0.6651605783409072,-38.11089383741494
487.0,2.999202948357187,96.33240826361721,96.379085387825,39.679656012886404,1.539672486917843,88.21673533280386,2.6512434139552923,5.592952461084742,6.189524123225887,15.833145198167411,1.1281373617390515,64.6375095386711,-1.7509443647963394,-2.8652234724725325,3.357873094061122,10.521285571654362,-2.11933924043779,-121.42919383354699,2.6804626192017906,103.74270184845514,103.7773244339552,40.32204939221033,1.5449644722706162,88.5199437587628,642.8076588183503,-353.2035268639776,733.45375970451,57.307454782449355,-0.5024362131490903,-28.787474487978308,503.2233591479318,-1493.0262538382303,1575.5510603729567,63.94864964660009,-1.2457051958353615,-71.37365023888391,464.9567641560109,-1536.3481843931543,1605.1637101001784,64.11038665092205,-1.2769214539123095,-73.1622100788842,674.6589466144845,-316.7980803307072,745.3359765556652,57.447041693154866,-0.43900678233191076,-25.153235805236882
506.0,-4.4855579536617824,98.14121596939904,98.24366901794683,39.846091466107495,1.6164696805939618,92.61689040889424,8.761571528815352,6.066333931673597,10.656713518957064,20.552465818678524,0.6055933133212075,34.697940954648885,8.335726569083306,2.1324704022864864,8.604171514512553,18.69418117950596,0.25045156066180563,14.349817398386177,-6.157375286969852,103.85002586922404,104.03240429531122,40.34337271187309,1.6300180279869576,93.39315353388997,1986.5436000883246,1322.3306685162183,2386.401867236621,67.55487160334432,0.5872942136520156,33.64947977471495,-1279.086079441614,-2562.2166524717295,2863.741498952857,69.13867625983144,-2.033812331078374,-116.5288628924545,-1369.2306062043226,-2652.258991478079,2984.84006453327,69.49842130929753,-2.0473598295094955,-117.30507737551787,2054.0977067513154,1407.6414934088775,2490.1349286429013,67.92445760197448,0.6007814227154955,34.42223993146294
525.0,2.1308889956727484,105.46662633633603,105.48815079751948,40.464073584662465,1.5505946840066593,88.8425311290031,3.3246948506307348,3.427748306873582,4.775254370720499,13.57993021518225,0.8006586334157718,45.87436052543587,-1.603719771871937,-2.6166969586064397,3.0690422088777423,9.740057227461056,-2.1206322201515975,-121.50327611414419,3.840235216959627,113.57021115462081,113.63511899156323,41.110251421018724,1.536995450861363,88.0633524651632,471.58303139464147,-1286.9561267249942,1370.6373071000069,62.7384509723207,-1.21955763453547,-69.87550533184051,26.57378925352063,482.4886782259773,483.21991980002355,53.68289657852462,1.5157754124846539,86.84753382507213,7.960175131852054,508.5646657944594,508.6269592567425,54.127987515776965,1.5551453669435011,89.10326605518634,501.12704439949573,-1294.307429981096,1387.9337296617748,62.84737460293435,-1.2013922438066178,-68.83470510987121
546.0,2.651266272935331,111.81701910599698,111.8484464559115,40.97259912487815,1.5470900107589154,88.64172814333497,1.7730707643517292,1.294515547902705,2.1953474529469514,6.830065297538999,0.6306417327969907,36.13310967408455,-0.20043412854190024,-1.239288757112604,1.2553925535027097,1.9755909651488015,-1.7311410619641217,-99.1870765923395,3.806109833739896,114.17211112971776,114.23553489121987,41.156024391092636,1.5374720693295567,88.0906606918287,245.22895150185064,-586.4641332821659,635.6708411442977,56.064645807323316,-1.1747434565519912,-67.30784207103909,158.8165247116176,161.70965886681188,226.65547046629277,47.10732410960192,0.7944241205177442,45.51714924905901,158.09598991046323,170.4508589392346,232.48190755173218,47.327783208503604,0.8229850412320664,47.15356946499744,248.96220395170133,-593.3420394162607,643.4570341018396,56.170391056650864,-1.1735143024035612,-67.23741672596306
567.0,4.6202999237463445,118.60130600345867,118.69126740039222,41.48837534634802,1.5318594471967881,87.76908113161934,-0.04114819896493316,-0.2867762145182162,0.28971325736226794,-10.760632618013764,-1.7133090161460758,-98.16537562688156,-0.8344312957101181,-1.3364844087660295,1.5755843875004443,3.9488333745014215,-2.1289266120828287,-121.9785097654311,4.872456496732241,119.47847856953425,119.57778921523513,41.5530103962169,1.5300378727968869,87.66471260643593,203.96420384574387,-280.331135612879,346.67988410698786,50.79857285419595,-0.9417970530838836,-53.96099629956488,166.21374643229248,167.8199857205012,236.20024790479718,47.46560698186059,0.7902067403570127,45.27551116524689,167.2620796357288,173.72526891833311,241.15777479653448,47.64602535806727,0.8043502314828566,46.08587351433847,203.5189173976318,-287.2082329259313,352.0064186902564,50.93101165458216,-0.9543145066392468,-54.67819355853822
589.0,4.945829947257365,123.52477895741177,123.6237527756888,41.84203846171144,1.5307785296910288,87.70714912053752,0.29017323833564035,-0.5682682785298745,0.6380668810003379,-3.902675938835032,-1.0986831492197682,-62.94990747243476,0.47425992945395734,-0.8065397240236987,0.9356435256623628,-0.5777916646775166,-1.039233659550881,-59.54370262020094,5.024738776172445,123.70056442506903,123.80257525128232,41.85459357313094,1.5301984691535286,87.67391409987668,199.75569098129193,-56.87001413558295,207.69336673855233,46.34845252725025,-0.27735967585552507,-15.891538833638148,175.64960148309416,234.97501153813616,293.370139156181,49.34831813699796,0.9288813573846417,53.220981446523055,177.08945769410846,241.08239733322904,299.13441515534515,49.51732762219421,0.9372503461351215,53.70048918071801,197.53660210490727,-62.12725152796514,207.07608397294823,46.32259886841961,-0.30471506161194833,-17.458886984433487
612.0,5.813200817488465,127.69748876757345,127.82973809442386,42.13263798222567,1.5253045150848856,87.39351118661256,0.12284724286855919,-0.728564336752946,0.738848724617338,-2.6288894401994294,-1.403752084607459,-80.42906993069865,-0.3518883120689509,-0.155658862795633,0.3847792428621443,-8.29576728536528,-2.7251161136144626,-156.13765199320204,4.856447842126812,128.08025388721646,128.1722923312879,42.15588303280052,1.5328972572437274,87.82854326724524,214.23902306765578,137.8588146476622,254.76148017516704,48.12267526981179,0.5717790279306729,32.76052511452038,198.1153717300836,330.3062027783438,385.16475450071704,51.71293078056712,1.0305289941017592,59.044962027892915,199.61057996590648,332.0791456680064,387.4544394143891,51.76441282720877,1.0295732498768668,58.99020191751257,212.5719352344445,134.83753359983237,251.72999049895265,48.01869918838544,0.565269604840013,32.38756264436056
636.0,7.104059359183935,126.44581722812495,126.64522238863648,42.051776218987975,1.5146726920907116,86.78435260051624,1.403502708305524,-3.089866841147682,3.3936848628363974,10.613430226424487,-1.1444323170916944,-65.57114170773163,0.4664334407705155,0.8362083679987222,0.9574991328351731,-0.3772322136112269,1.0619876339470198,60.847409320248424,6.033432018463628,129.8465644279408,129.98666314534273,42.277975904673,1.524363866692475,87.33961600372166,260.06529791988373,327.52842135018426,418.22102526571007,52.42811724717246,0.899710166366398,51.54959531780776,245.89151507347654,445.6174630569252,508.95732686190877,54.133627415485385,1.0665725544150877,61.110105912471866,247.56227438912848,447.02530314487666,510.9977508291862,54.16837977159355,1.0650409110659964,61.02234921284965,259.08188299988296,326.98977527855465,417.18788960788964,52.40663385928909,0.9007533610694969,51.609365971505724
661.0,7.2741973649566205,138.2160684685359,138.40735359872806,42.82318329699705,1.5182156645853189,86.98734997138817,0.8727111294690246,-0.857134789939721,1.2232353672225595,1.7502005855533587,-0.7763939403066367,-44.48409601910225,-0.861984407238495,-0.42820986580812814,0.9624867830249487,-0.3321045111683223,-2.680530639954601,-153.58309252490028,5.689495794257297,138.4344765604115,138.5513430571786,42.83221480005458,1.5297206079761618,87.64653467122041,358.5330867837929,555.4085751033381,661.0784065578266,56.40505943225455,0.9975696417238535,57.15653024115444,344.62578789785323,605.2790907130025,696.5125349472005,56.85857873420651,1.0532058901809762,60.34425246568881,347.9312718590535,606.9217334412989,699.5785591774877,56.896729813342745,1.0502616100441162,60.17555764014253,356.2684747421621,553.7994929734137,658.4991302292788,56.37110411330991,0.9991337250114516,57.246145612340754
686.0,7.912981903719583,144.51321564274798,144.72969556388895,43.21115297156978,1.5160948398299443,86.86583566381834,0.40612305620624056,0.09241310859721352,0.4165046451396402,-7.607603013726639,0.22373978809943465,12.819345567248968,1.0729436531932066,0.7177360445049317,1.2908730040206005,2.2176703702549116,0.5895755181202897,33.78018889253139,7.803696959145057,145.17694229569253,145.38652709435289,43.250483250173744,1.517095002908545,86.92314078704698,572.1212631015951,806.3921081279691,988.7320019823545,59.901571821171245,0.9537344349363743,54.64495789814866,554.5160916152629,796.9314599543919,970.8696347735391,59.743218363361315,0.962885265808654,55.1692618861683,562.8099552621006,800.4238103552871,978.4852180415421,59.81108538329417,0.957966122865296,54.887415756692334,568.7341228106022,806.663815310042,986.9979804334449,59.88632528059622,0.9566926134542716,54.81444904227044
713.0,7.446239818063702,146.40218678982296,146.59142807227963,43.32217151391259,1.5199785825582455,87.08835773086463,0.5640937925513896,-0.5398170431933096,0.780771571534836,-2.1495201606776084,-0.7634101222857647,-43.740178044540386,0.29263124312663535,-0.7303353772007313,0.786780024940119,-2.082933492807039,-1.1897033326157664,-68.1649798315322,7.402249277617003,148.4954095497589,148.67978999083434,43.44503877972394,1.5209892166049863,87.14626279637511,1098.436795497416,975.0526864479064,1468.7719819808353,63.33908758832017,0.7259627102155338,41.5945993792289,1074.788510590176,906.4258213775433,1405.9794138452394,62.9595792370208,0.700622298818424,40.1427007550493,1088.7758984687844,900.7942257408332,1413.1040988598595,63.0034831222528,0.6911942608156288,39.60251396840019,1092.4303444951095,980.656022567664,1468.0225789039944,63.33465470585175,0.7315334514175317,41.913779338863016
741.0,7.699008002679079,153.01551561766445,153.2090817933618,43.70569019572817,1.5205235107751638,87.11957981783164,1.1949980510685236,3.2779198284709423,3.4889509517820025,10.853897282225892,1.221209907031175,69.97017357244997,1.3773992171981604,-1.5998066079610105,2.1110683992741257,6.490046096243902,-0.8599630613383985,-49.27225395184017,7.509258198218731,155.05526356306873,155.23699210336508,43.81990438381172,1.5224045761388465,87.2273569241589,1836.500118904588,350.11513512312655,1869.5756990768925,65.43486108839586,0.18838207196844586,10.79349765972168,1814.5640283444104,225.49929856485588,1828.5219568314558,65.2420035939843,0.1236380206116715,7.0839367684002585,1822.3384199752354,196.93353000744116,1832.9484804977549,65.2630051644928,0.10764863209764952,6.1678122895518435,1836.620484068151,376.9032654049103,1874.8948967799802,65.45953853964414,0.20240554036695424,11.596983213091294
770.0,5.939078973098368,156.44083836328838,156.5535325914341,43.893257436204294,1.5328508115663442,87.82588212595455,2.421776461324754,2.9466405213088365,3.814143624779468,11.62794085482256,0.8828572913999828,50.583996709570485,0.9094246214977915,-0.682576524824988,1.13708568473469,1.1158638409026171,-0.6438585550046185,-36.89037780515641,5.831913465278504,161.50287982512742,161.6081415228702,44.169264719042545,1.5347017345010472,87.931932198317,1253.251568848422,-494.36347205185376,1347.232250697776,62.58884941263101,-0.37572545555626274,-21.527482859004042,1232.816793042109,-736.3383095179657,1435.977489820229,63.14295264041693,-0.5384179940934392,-30.84907867545375,1226.715339572905,-758.891519376264,1442.4794149396662,63.18219248450128,-0.5540105971511958,-31.74246902228599,1260.0008390738546,-474.12039158912927,1346.2511876271258,62.582521988585825,-0.359897447829188,-20.6206048181422
800.0,20.373050072849395,167.12525350872022,168.36244097073677,44.52490427314675,1.4494919555778634,83.04977149277578,4.962909652527301,0.5335654307217474,4.991509219465585,13.964637552093002,0.10709923491930445,6.136334149956275,-3.878032749498672,10.868802488480231,11.539930915728148,21.244064178113735,1.9135197546737752,109.636605957716,8.1464232545224,178.39919067121178,178.58509300606588,45.03690408596631,1.5251640120726178,87.38546095700073,685.3122238464108,-288.40993675636423,743.527494967821,57.425940659365786,-0.3983457132192926,-22.82352815459411,625.8580377203638,-742.6445355740568,971.1947228013498,59.74612627807339,-0.8705307926549669,-49.87774035530777,595.5397442054551,-765.3225304004291,969.7350991207932,59.73306229971702,-0.9095180073594947,-52.11154321284759,645.4537936340434,-271.8937527470527,700.3833325397269,56.90671604713869,-0.39868526789842373,-22.842983204622243
